Cycle#,ChargeOhms,DischargeOhms,MaxV,MinV,MaxOCV,MinOCV,CoulombicEff,EnergyEff,ChargeCapacity(AHrs),DischargeCapacity(AHrs),ChargeEnergy(WHrs),DischargeEnergy(WHrs)
141,0.126390571649,0.119750452224,1.70028,0.967613,1.44783,1.20726,0.976143092517,0.649759746955,1.02444114018,1.00000114268,1.64245718385,1.06720256416
142,0.125779771501,0.119294230519,1.70028,0.970966,1.44905,1.2097,0.988900183672,0.659405742996,1.01125224335,1.00002752919,1.62093413072,1.06885327482
143,0.125802445644,0.119315097932,1.70028,0.970966,1.44905,1.2097,0.99403172813,0.663011755989,1.00603892974,1.0000346159,1.61275464416,1.06927528861
144,0.125474371427,0.119120394888,1.70028,0.971881,1.44966,1.21031,0.994098581608,0.663506659518,1.0059394961,1.00000302626,1.61244176044,1.06986584614
145,0.12565222181,0.11870786208,1.70028,0.973711,1.44935,1.21123,1.00099803683,0.667202534024,0.999020107737,1.0000171666,1.60563764478,1.07128550532
146,0.125018774595,0.118398996437,1.70028,0.979199,1.45057,1.2161,0.983459783445,0.658795260187,1.01685742793,1.00003838586,1.6297981117,1.07370327105
147,0.124819827034,0.118247062528,1.70028,0.980113,1.45088,1.21671,0.99133976078,0.664474491886,1.00883235189,1.00009562239,1.61701619445,1.07446601418
148,0.124691524881,0.117965918691,1.70028,0.980418,1.45118,1.21641,0.993697567164,0.666206616488,1.00639932001,1.00005655589,1.61292681981,1.07454251927
149,0.124819827034,0.118094129054,1.70028,0.979809,1.45088,1.2161,0.994639842618,0.666996845016,1.00551785161,1.00012811768,1.61111853368,1.07461097891
150,0.124536348756,0.118115380578,1.70028,0.979199,1.45149,1.21549,0.994708212171,0.666862534761,1.00540337085,1.00008298953,1.61083594901,1.07420614404
151,0.124713374521,0.117639826675,1.70059,0.981028,1.45149,1.21641,0.993594613777,0.666750316338,1.00671596409,1.00026755952,1.61306792244,1.07551354756
152,0.124386178312,0.117639826675,1.70028,0.981638,1.45179,1.21702,0.99223617129,0.666345970644,1.00783094305,1.00000631624,1.61421637499,1.07562657722
153,0.12425277113,0.117487392984,1.70028,0.981943,1.4521,1.21702,0.993778145154,0.667491641027,1.00627371653,1.00001282753,1.6117406303,1.07582339822
154,0.12425277113,0.117353574838,1.70028,0.981943,1.4521,1.21671,0.994105356656,0.667839036487,1.00596459558,1.00003479307,1.61105727931,1.07592694114
155,0.124231002187,0.11733246038,1.70028,0.981943,1.4521,1.21671,0.994195892125,0.668087195195,1.00587771352,1.00003949077,1.6107365837,1.0761124864
156,0.124102574372,0.117356074201,1.70028,0.982248,1.4524,1.21702,0.993401797584,0.667617639457,1.00667275977,1.00003052913,1.61202925353,1.07621916498
157,0.124102574372,0.11733246038,1.70028,0.981943,1.4524,1.21671,0.993997714656,0.668066793056,1.00605355604,1.00001493552,1.61098021761,1.07624238765
158,0.124102574372,0.117314438193,1.70028,0.981638,1.4524,1.21641,0.994926223258,0.668785151198,1.00515695722,1.00005701523,1.60931124327,1.07628346316
159,0.124080831744,0.117180026688,1.70028,0.981638,1.4524,1.2161,0.994510273736,0.668568448606,1.00553566934,1.00001555376,1.60977484901,1.07624467341
160,0.124080831744,0.117201113716,1.70028,0.981638,1.4524,1.2161,0.994715057603,0.668694356104,1.00533900047,1.00002584176,1.60937665025,1.07618108287
161,0.124102574372,0.117489392114,1.70028,0.979199,1.4524,1.21428,0.995800725908,0.668827514845,1.00422228515,1.00000528052,1.60755016764,1.07517378361
162,0.124407974447,0.11733445951,1.70028,0.977369,1.45179,1.21214,1.00056550171,0.671289569556,0.999496253524,1.00006147037,1.60025239539,1.07423274169
163,0.124231002187,0.117489392114,1.70028,0.979199,1.4521,1.21428,0.991058018332,0.665883320894,1.00909068288,1.00006741249,1.61497846004,1.07538722015
164,0.124102574372,0.117486893201,1.70028,0.979504,1.4524,1.21458,0.99446861589,0.668116262507,1.0055888126,1.00002651462,1.6096378153,1.07542520115
165,0.123947371056,0.117203613079,1.70028,0.980113,1.45271,1.21458,0.993769040734,0.66776373265,1.00629493204,1.00002474931,1.61067636805,1.07555126362
166,0.124080831744,0.117203613079,1.70028,0.980113,1.4524,1.21458,0.995225113391,0.668780382822,1.00481552587,1.00001764567,1.60834896282,1.07563223506
167,0.123797174298,0.117487392984,1.70028,0.980723,1.45301,1.2158,0.991530762369,0.666560437444,1.00856651948,1.00002472996,1.61423333304,1.07598407661
168,0.124080831744,0.117358573564,1.70028,0.980113,1.4524,1.21489,0.996099949275,0.669119912835,1.00396017359,1.00004467799,1.60743618541,1.07556756027
169,0.124080831744,0.11733445951,1.70028,0.979809,1.4524,1.21458,0.994868994401,0.668422356723,1.0051934217,1.00003576863,1.60899898266,1.07549089195
