Cycle#,ChargeOhms,DischargeOhms,MaxV,MinV,MaxOCV,MinOCV,CoulombicEff,EnergyEff,ChargeCapacity(AHrs),DischargeCapacity(AHrs),ChargeEnergy(WHrs),DischargeEnergy(WHrs)
177,0.147957993466,0.125094897511,1.68327,1.09579,1.53549,1.22102,0.95236438866,0.750053203044,1.05003955383,1.00002027775,1.57904561247,1.18436821938
178,0.146436162704,0.124795221161,1.6787,1.09579,1.53244,1.22072,0.952387807846,0.750851436771,1.050006461,1.00001335162,1.5774312543,1.1844165237
179,0.146436162704,0.125449676233,1.67748,1.09579,1.53122,1.22133,0.952390124598,0.751341250291,1.05000144317,1.00001100529,1.57671603846,1.18465179969
180,0.145525066655,0.124795221161,1.67657,1.09579,1.53122,1.22072,0.95239441523,0.751429213388,1.05001200914,1.00002557343,1.57640661234,1.18455798069
181,0.146135801369,0.125104886722,1.67718,1.09548,1.53122,1.22072,0.95236134683,0.751294342765,1.05003847889,1.00001605998,1.57652511897,1.18443440311
182,0.146135801369,0.125104886722,1.67748,1.09548,1.53152,1.22072,0.952374126363,0.75131148233,1.05001302618,1.00000523848,1.57671102766,1.1846010994
183,0.145773324232,0.125104886722,1.67748,1.09548,1.53183,1.22072,0.952395930903,0.751248803892,1.05000334422,1.00001891247,1.5765380063,1.18437229153
184,0.146083586714,0.125404563072,1.67809,1.09487,1.53213,1.22041,0.952379340783,0.751097344477,1.05001321314,1.00001089174,1.57648510175,1.18409377353
185,0.146135801369,0.125104886722,1.6787,1.09487,1.53274,1.22011,0.952398959491,0.750947599587,1.05000023797,1.00001913411,1.57674450234,1.18405249919
186,0.146694103211,0.124795221161,1.67931,1.09518,1.53274,1.22011,0.952379291971,0.751008559992,1.05001613571,1.00001362388,1.57688703781,1.18425566354
187,0.146694103211,0.125149892078,1.67901,1.09487,1.53244,1.22011,0.952398002225,0.751033163255,1.05000850987,1.00002600712,1.5767525022,1.1841934194
188,0.146393849196,0.125104886722,1.67901,1.09487,1.53274,1.22011,0.952383364405,0.750932608001,1.05000511912,1.00000740799,1.57677767416,1.1840537711
189,0.146446174748,0.125059913724,1.67962,1.09426,1.53335,1.2195,0.952365815127,0.750653886033,1.05002568697,1.00000856927,1.57694253032,1.18373803843
190,0.146383840729,0.125094897511,1.67992,1.09457,1.53366,1.2198,0.952382110724,0.750794854442,1.05001840992,1.00001874954,1.5770458265,1.18403789176
191,0.146436162704,0.125104886722,1.68022,1.09426,1.53396,1.2195,0.952418358576,0.750726045922,1.05000413465,1.00004321443,1.57695008293,1.18385750038
192,0.14679900645,0.125404563072,1.68053,1.09396,1.53396,1.2195,0.952355038004,0.750587498988,1.05003396713,1.00000513867,1.57709080923,1.18374464618
193,0.146994357226,0.125404563072,1.68144,1.09365,1.53457,1.21919,0.952378564934,0.75035195833,1.05001244495,1.00000934549,1.57727858434,1.18351407459
194,0.147046897418,0.125714228633,1.68175,1.09274,1.53488,1.21859,0.952395465395,0.749926032462,1.05000795633,1.00002281624,1.57725237297,1.18282261425
195,0.147968005511,0.125404563072,1.6851,1.09274,1.53731,1.21828,0.952385911091,0.749154742884,1.05001583407,1.00002028679,1.5786462148,1.18265029915
196,0.148268366845,0.125923337992,1.68601,1.09213,1.53792,1.21828,0.952384566661,0.748998720689,1.05000074852,1.00000450788,1.57880087433,1.1825198351
197,0.148321381355,0.12627815945,1.68784,1.09152,1.53975,1.21798,0.952381861068,0.748312822924,1.05001563155,1.00001584133,1.57945649322,1.18192754713
198,0.14821539022,0.125704239421,1.68693,1.09396,1.53884,1.2198,0.952367224433,0.749213362434,1.05002020168,1.00000482507,1.57963461872,1.18348336411
199,0.146383840729,0.125359482345,1.68114,1.09365,1.53488,1.21919,0.95237521736,0.750332846435,1.0500157345,1.00000896337,1.57735704622,1.18354280233
200,0.147968005511,0.125968605208,1.68571,1.09152,1.53792,1.21767,0.952288144326,0.748915960231,1.05010339629,1.00000101461,1.5784322107,1.18211307473
201,0.148578740224,0.12627815945,1.68937,1.09091,1.54097,1.21737,0.952393738702,0.748083025218,1.05001477972,1.00002750175,1.5798464212,1.18185629015
202,0.149179462894,0.125923337992,1.69119,1.09091,1.54219,1.21706,0.952384313725,0.747333422694,1.05000101798,1.00000449892,1.58096481489,1.18150784627
203,0.149790197608,0.125923337992,1.69363,1.09061,1.54402,1.21676,0.95238858187,0.746638787431,1.05000277825,1.00001065694,1.58148716589,1.18079965987
204,0.150410944366,0.126831702935,1.69516,1.08878,1.54493,1.21584,0.952369820322,0.745755978708,1.05002126272,1.00000856131,1.5822293719,1.17995701378
205,0.149790197608,0.126023894194,1.69363,1.09243,1.54402,1.21859,0.952457253632,0.747265197722,1.05002216733,1.00010122974,1.58261472172,1.18263290294
206,0.148268366845,0.125714228633,1.68754,1.09304,1.53945,1.21889,0.95237795945,0.749038880833,1.05001434345,1.00001051781,1.57962892703,1.18320348363
207,0.147046897418,0.125149892078,1.68236,1.09487,1.53549,1.22011,0.95238981964,0.750272078085,1.0500045392,1.00001363371,1.57844283877,1.18426158878
208,0.146331556131,0.125404563072,1.6787,1.09457,1.53244,1.22011,0.952386556078,0.75103896941,1.05000180491,1.00000760285,1.57672850657,1.18418455261
209,0.145162807735,0.124883792997,1.67535,1.09518,1.53031,1.22011,0.952385543162,0.751990503295,1.05001926772,1.00002317061,1.57569240446,1.18490572426
210,0.14486255372,0.124540330962,1.67413,1.09487,1.52939,1.2195,0.952368212302,0.752262341106,1.05005895284,1.00004276773,1.57468806273,1.18457852858
211,0.14486255372,0.124883792997,1.67352,1.09457,1.52878,1.2195,0.952393373086,0.752327452397,1.05002259379,1.00003455992,1.57442025355,1.18447957836
212,0.144810812487,0.124883792997,1.67291,1.09457,1.52817,1.2195,0.952351087353,0.752430223567,1.05004230057,1.00000892671,1.57421015308,1.18448329742
213,0.144500660823,0.124883792997,1.6723,1.09457,1.52787,1.2195,0.952388145663,0.752581561408,1.05001410648,1.00002098779,1.57383960115,1.18444266444
214,0.145110959259,0.124840115117,1.67291,1.09426,1.52787,1.21919,0.952382800447,0.752486135993,1.05000391081,1.00000566506,1.57377552292,1.18424426216
215,0.14486255372,0.124840115117,1.67322,1.09426,1.52848,1.21919,0.95241797438,0.752447452211,1.05000240075,1.00004115962,1.57392689199,1.18429727985
216,0.14486255372,0.125193678339,1.67261,1.09426,1.52787,1.2195,0.952400044726,0.752544226967,1.05000170605,1.0000216718,1.57386721002,1.18440468291
217,0.144552291238,0.124883792997,1.67108,1.09457,1.52665,1.2195,0.95236725425,0.75277497412,1.0500195858,1.00000426983,1.57355714886,1.18453444201
218,0.145773324232,0.125193678339,1.67504,1.09487,1.52939,1.22011,0.952403757058,0.752329859887,1.05001844472,1.00004151174,1.57448643559,1.18453315948
219,0.143890362387,0.125538744613,1.66773,1.09457,1.52391,1.22011,0.952380157551,0.752783622734,1.05001896446,1.0000172268,1.57310013992,1.18420402225
220,0.143848988066,0.12549356738,1.6656,1.09457,1.52177,1.22011,0.952352382462,0.752900632738,1.05003730858,1.0000055325,1.57257569609,1.18399323662
221,0.143590215615,0.12549356738,1.66316,1.09426,1.51964,1.2198,0.952388165924,0.753085338619,1.05000900057,1.00001614625,1.5719162746,1.18378709994
222,0.143590215615,0.12549356738,1.66316,1.09396,1.51964,1.2195,0.95236152916,0.753029715291,1.05004633611,1.00002373435,1.57180458231,1.18361555711
223,0.143590215615,0.125538744613,1.66255,1.09396,1.51903,1.2195,0.952379294973,0.753116783505,1.05001640346,1.00001388204,1.57144385086,1.18348073842
224,0.143590215615,0.12549356738,1.66225,1.09396,1.51873,1.2195,0.95239659944,0.753286764001,1.05000436443,1.00002058608,1.57132903624,1.18366136489
225,0.143641520727,0.12549356738,1.66194,1.09396,1.51842,1.2195,0.952399735259,0.753324134454,1.05002086095,1.00003958999,1.57134337407,1.1837308872
226,0.143538947141,0.125538744613,1.66225,1.09335,1.51873,1.21889,0.952374542044,0.753064508759,1.05001414465,1.00000674015,1.57129907396,1.18328956525
227,0.143290068844,0.125548744513,1.66347,1.09304,1.52025,1.21859,0.952370539144,0.752800697026,1.05002246305,1.00001045925,1.57167975166,1.18316161255
228,0.143290068844,0.12549356738,1.66347,1.09365,1.52025,1.21919,0.952373456668,0.752859903979,1.05001582559,1.00000720137,1.5717720869,1.18332418242
229,0.143590215615,0.126103341764,1.66225,1.09304,1.51873,1.21919,0.952378089237,0.752722530628,1.05001923883,1.00001531634,1.57147183583,1.18288225707
230,0.143838986746,0.126148738513,1.66255,1.09304,1.51873,1.21919,0.95235733328,0.752359432929,1.05003236513,1.00000602311,1.57204318021,1.1827415156
231,0.143838986746,0.126103341764,1.66194,1.09304,1.51812,1.21919,0.952370400857,0.752320366213,1.05001920561,1.00000721175,1.5719728739,1.18262720817
232,0.144200514051,0.126103341764,1.66286,1.09213,1.51873,1.21828,0.952411907353,0.751882213533,1.05000133273,1.00003377203,1.57213149907,1.18205771149
233,0.144500660823,0.126413227106,1.66529,1.09213,1.52086,1.21859,0.952398785895,0.751724907973,1.0500151606,1.00003316412,1.57257043092,1.18214036246
234,0.145162807735,0.126922923243,1.66895,1.09122,1.52391,1.21828,0.952385069987,0.750875377557,1.05000315078,1.00000732425,1.57357719376,1.18156036948
235,0.146083586714,0.126668798465,1.672,1.09091,1.52604,1.21767,0.952379250306,0.750104541062,1.05001677416,1.00001418818,1.57491546768,1.1813512441
236,0.146331556131,0.126668798465,1.67291,1.09091,1.52665,1.21767,0.952370751886,0.74997656742,1.05001617595,1.00000469498,1.57535447634,1.18147894263
237,0.147046897418,0.127532265154,1.67535,1.09,1.52848,1.21767,0.952377906848,0.749417212357,1.05002952718,1.00002492322,1.57597337615,1.1810615743
238,0.147304619708,0.127532265154,1.67779,1.09,1.53061,1.21767,0.952319474481,0.748970541206,1.05007563306,1.00000747504,1.57670865109,1.18090833173
239,0.147604873723,0.127232588804,1.67748,1.09061,1.53,1.21798,0.952395986061,0.749238718514,1.05000475729,1.00002031619,1.57658638481,1.18123956258
240,0.146383840729,0.127542254365,1.67535,1.0903,1.52909,1.21798,0.952385214357,0.749650611206,1.0500182187,1.00002182629,1.57621078128,1.18160737558
241,0.147046897418,0.127542254365,1.67504,1.0903,1.52817,1.21798,0.952353899815,0.749353304054,1.05003404547,1.00000401814,1.57618270354,1.18111771669
242,0.146994357226,0.127232588804,1.67535,1.09061,1.52848,1.21798,0.952363042649,0.749519550141,1.05003733013,1.00001674662,1.57611302836,1.18132752799
243,0.147357270797,0.127532265154,1.67657,1.08939,1.52939,1.21706,0.952384574422,0.749030050225,1.05002187951,1.00002464085,1.57624046797,1.18065147689
244,0.147657632131,0.128151596276,1.67931,1.08847,1.53183,1.21676,0.952363705315,0.748354538678,1.05002048364,1.00000139846,1.57707360948,1.18021019349
245,0.148268366845,0.127841930715,1.68083,1.08847,1.53274,1.21645,0.952384992011,0.748056320996,1.05000629951,1.00001024117,1.57775071365,1.1802463943
246,0.149189474938,0.128714650903,1.6848,1.08664,1.53579,1.21554,0.952372063144,0.746695962699,1.05001149528,1.00000161408,1.57872484816,1.17882747033
247,0.150410944366,0.128405096661,1.68815,1.08695,1.53792,1.21554,0.952388420011,0.746205195536,1.05000446226,1.00001209082,1.58028391966,1.17921607127
248,0.150100570987,0.128095542419,1.68754,1.08756,1.53762,1.21584,0.952374305384,0.746484569663,1.0500175094,1.00000969616,1.58015373009,1.17956037721
249,0.149436423214,0.128405096661,1.68693,1.08756,1.53762,1.21615,0.952392229681,0.746705669883,1.05001012496,1.0000214841,1.57990685562,1.17972540698
250,0.148879101559,0.12810552804,1.68571,1.08786,1.53701,1.21615,0.952370361633,0.746861536967,1.05001865114,1.00000664251,1.57966453619,1.17979068339
251,0.149126160732,0.128151596276,1.6854,1.08786,1.5364,1.21615,0.952400520785,0.747064392986,1.05002398462,1.00004338979,1.57932015613,1.17985385377
252,0.149489836273,0.127588136542,1.6851,1.0903,1.53579,1.21798,0.952385403727,0.748065611944,1.05000732373,1.00001164892,1.57901691017,1.18120825118
253,0.146941854567,0.127322890531,1.67718,1.0903,1.53031,1.21767,0.952397145514,0.749320778897,1.0500088324,1.00002541474,1.57700686762,1.18168401437
254,0.146631702903,0.127322890531,1.67443,1.0903,1.52787,1.21767,0.952381265884,0.749835823172,1.05000905731,1.00000895519,1.57584189273,1.18162270282
255,0.146031409359,0.126978575426,1.67291,1.0903,1.52695,1.21737,0.952394024934,0.750103378806,1.05001259786,1.00002572431,1.57511143048,1.181496406
256,0.146341561023,0.127023001489,1.67261,1.0903,1.52634,1.21737,0.952369341611,0.750220443102,1.05001477589,1.0000018808,1.57479451892,1.18144304178
257,0.146073578247,0.127023001489,1.67169,1.0903,1.52574,1.21737,0.952368957183,0.750484212898,1.05001976588,1.00000622945,1.57455993374,1.18168237253
258,0.145721257695,0.126978575426,1.67017,1.0903,1.52452,1.21737,0.952374676235,0.750617833618,1.05001799514,1.00001054816,1.57411726225,1.18156048925
259,0.145162807735,0.127023001489,1.66925,1.0903,1.52421,1.21737,0.952379377646,0.750749480058,1.05001705863,1.00001459282,1.57382394762,1.18154751038
260,0.145411106031,0.126713116147,1.66925,1.09061,1.52391,1.21737,0.952401535538,0.750743346205,1.05000030404,1.00002190188,1.57380877419,1.18152646542
261,0.145421110923,0.126713116147,1.66834,1.09061,1.52299,1.21737,0.952407776521,0.75096956239,1.05000370751,1.00003169641,1.57349370908,1.18164588213
262,0.146289310189,0.127678723213,1.67261,1.08847,1.52634,1.21615,0.95238271388,0.749856660689,1.05001652286,1.00001758566,1.57404054522,1.18030478703
263,0.145721257695,0.127023001489,1.66925,1.0903,1.5236,1.21737,0.952398957982,0.750845087207,1.0500037573,1.00002248433,1.5738053369,1.18168400543
264,0.145120964151,0.126713116147,1.66804,1.0903,1.52299,1.21706,0.952390558652,0.750915277891,1.05000042781,1.00001049403,1.57344701024,1.18152539894
265,0.144810812487,0.127023001489,1.66682,1.0903,1.52208,1.21737,0.952365292649,0.751153333859,1.05002413302,1.00000654073,1.57303201433,1.18158824183
266,0.144759108202,0.127013005188,1.6659,1.09,1.52116,1.21706,0.952365149022,0.751211634262,1.05002003671,1.00000248874,1.57262064589,1.18137092547
267,0.144562299706,0.126713116147,1.6656,1.09,1.52116,1.21676,0.952379646835,0.751209220118,1.05001889203,1.00001662157,1.57256462844,1.18132504811
268,0.145110959259,0.127278359581,1.66651,1.08969,1.52147,1.21706,0.952369926635,0.751126292161,1.05003721746,1.00002386776,1.57280347066,1.18137403921
269,0.144759108202,0.126403230805,1.66743,1.09,1.52269,1.21645,0.952368694182,0.750933982277,1.05002067645,1.0000068205,1.57302262594,1.18123614471
270,0.145110959259,0.127322890531,1.66773,1.08969,1.52269,1.21706,0.952363961247,0.750880523463,1.05002672588,1.00000761207,1.57312203514,1.18122669721
271,0.145120964151,0.127013005188,1.66804,1.08878,1.52299,1.21584,0.952297558401,0.750602290893,1.05013354814,1.00003961388,1.57323319998,1.18087244401
272,0.145411106031,0.127322890531,1.67047,1.08878,1.52513,1.21615,0.952375816479,0.750345226994,1.050023423,1.0000169148,1.57351895915,1.18068244058
273,0.145773324232,0.126713116147,1.67169,1.08908,1.52604,1.21584,0.952386859912,0.750212780805,1.05000926458,1.00001502637,1.57395081313,1.18079801637
274,0.145669228338,0.127023001489,1.67108,1.08969,1.52543,1.21676,0.952378834261,0.750519338077,1.05001944622,1.00001629614,1.57392401423,1.18126040935
275,0.145069149128,0.127068729313,1.66804,1.08908,1.52299,1.21615,0.952373807765,0.75071964444,1.05001378025,1.00000562211,1.57318942509,1.18102420584
276,0.145110959259,0.127013005188,1.66986,1.08878,1.52482,1.21584,0.952389133761,0.750588107446,1.05009402745,1.00009814117,1.57329943872,1.18089984815
277,0.145421110923,0.127023001489,1.67078,1.08847,1.52543,1.21554,0.952401985087,0.750279797436,1.05000266338,1.00002462095,1.57357698063,1.18062301828
278,0.146331556131,0.127278359581,1.67443,1.08786,1.52817,1.21523,0.952377639152,0.749590356072,1.05000833181,1.00000445614,1.57446575938,1.1802043492
279,0.146383840729,0.127278359581,1.67535,1.08786,1.52909,1.21523,0.952369970571,0.749460598376,1.05001832419,1.0000059205,1.57494700789,1.18036072695
280,0.146941854567,0.127887920697,1.67748,1.08695,1.53061,1.21493,0.952401605937,0.748978392901,1.05000331938,1.00002484762,1.5754239515,1.17995849933
281,0.147252006231,0.127532265154,1.67779,1.08756,1.53061,1.21523,0.952379605843,0.749165847671,1.05000747091,1.00000570127,1.57565885427,1.1804298012
282,0.146941854567,0.127278359581,1.67718,1.08817,1.53031,1.21554,0.952358778906,0.749187391772,1.05003895805,1.00001381989,1.57580342286,1.18057205632
283,0.148162451439,0.12885232464,1.67718,1.08725,1.52909,1.21615,0.952382898145,0.747707419557,1.05000064716,1.00000265939,1.57700980439,1.17914193146
284,0.147304619708,0.128542439297,1.67352,1.08756,1.52634,1.21615,0.952384778666,0.748285334852,1.05001173958,1.00001519819,1.57603600431,1.17932462923
285,0.146889389399,0.12885232464,1.67078,1.08725,1.52391,1.21615,0.952351654559,0.748784810589,1.05005045702,1.00001729011,1.57519610453,1.17948291677
286,0.146331556131,0.128888711113,1.66925,1.08695,1.52299,1.21584,0.952384273996,0.748866954367,1.0500197967,1.00002234176,1.57455446199,1.17913180443
287,0.146279308869,0.129244847962,1.66895,1.08664,1.52269,1.21584,0.952393564291,0.749051425679,1.05001811667,1.0000304967,1.57419694837,1.17915446848
288,0.146641707795,0.128232553955,1.66956,1.08695,1.52299,1.21523,0.952373007392,0.749142510864,1.0500358677,1.0000258172,1.57421177221,1.17930895966
289,0.146631702903,0.128451272626,1.67108,1.08664,1.52452,1.21523,0.95238150082,0.749055689156,1.05001411116,1.00001401507,1.57426183165,1.17920978122
290,0.146694103211,0.128187704853,1.67261,1.08695,1.52604,1.21523,0.952381195031,0.748832206048,1.05001007175,1.00000984693,1.57480345551,1.17926354569
291,0.146941854567,0.128187704853,1.6723,1.08695,1.52543,1.21523,0.952387302934,0.748843465762,1.05000026517,1.00000692062,1.57490077204,1.17935415237
292,0.146383840729,0.128242550256,1.6723,1.08725,1.52604,1.21554,0.952379059757,0.748864266903,1.05002379274,1.00002067245,1.57503653623,1.17948858105
293,0.146631702903,0.127023001489,1.67169,1.08847,1.52513,1.21554,0.952371643365,0.749487391263,1.0500183172,1.00000767031,1.57483441239,1.18031853541
294,0.146021404467,0.127932664914,1.66986,1.08756,1.52391,1.21554,0.952370622868,0.749614804894,1.05002004228,1.00000824169,1.57363134001,1.17961734991
295,0.145979269264,0.130061877105,1.66804,1.08543,1.52208,1.21554,0.952384639314,0.74835035449,1.05000296794,1.0000066979,1.57351244499,1.17753859601
296,0.148109550461,0.130718692813,1.66865,1.08512,1.52056,1.21584,0.952411114154,0.747383347161,1.0500073344,1.00003865523,1.57550077281,1.17750304104
297,0.147809510855,0.130671651489,1.66865,1.08482,1.52086,1.21554,0.9523988416,0.747210624659,1.05000258462,1.00002124527,1.57550943542,1.1772373894
298,0.148162451439,0.130361766147,1.67047,1.08421,1.52238,1.21462,0.952365138724,0.746808622789,1.05002872822,1.00001075541,1.57569644354,1.17674369093
299,0.148772749875,0.130925733472,1.67413,1.08299,1.52543,1.21401,0.952230810015,0.746158359688,1.05016950446,1.00000375788,1.57670474687,1.17647142764
300,0.149639752447,0.131188316618,1.67901,1.08177,1.52939,1.2131,0.952382218908,0.745031659863,1.05000240147,1.00000361697,1.57790801441,1.17559142709
301,0.151322040415,0.132097334878,1.6851,1.08025,1.53396,1.21249,0.952383588706,0.743606221433,1.05000018221,1.00000294167,1.57977115808,1.17472766159
302,0.152789259714,0.13210732409,1.69058,1.08085,1.53792,1.2131,0.952403460441,0.742363760963,1.05000599796,1.00002934594,1.58230430656,1.17464537601
303,0.152789259714,0.132049848219,1.69089,1.08116,1.53823,1.2134,0.95237104397,0.742362353402,1.05002243489,1.00001096251,1.58277732677,1.17499430121
304,0.152134393719,0.131797658529,1.68937,1.08207,1.53731,1.21401,0.952375759559,0.742995832903,1.0500105526,1.00000459758,1.58225049696,1.17560552585
305,0.151868480735,0.131797658529,1.68662,1.08238,1.53488,1.21432,0.952354743006,0.743622024984,1.05003095684,1.00000196205,1.58134089522,1.17591991869
306,0.150293493518,0.131535294588,1.68144,1.08299,1.53122,1.21462,0.952387939087,0.744889090946,1.05001738209,1.00002389054,1.57984656268,1.17681046991
307,0.150347193726,0.131535294588,1.68114,1.08238,1.53092,1.21401,0.952384896393,0.744739575793,1.05002309321,1.00002613484,1.57933603353,1.17619404765
308,0.15096771869,0.131281425872,1.68236,1.08238,1.53152,1.21371,0.95236947301,0.744640388818,1.05003226118,1.00001867122,1.57947204598,1.17613867845
309,0.15096771869,0.131487992968,1.68358,1.08177,1.53274,1.2134,0.952527479628,0.74446325325,1.05001486801,1.0001680158,1.57964976917,1.17599120615
310,0.151267972705,0.131797658529,1.6851,1.08116,1.53396,1.2131,0.952368692095,0.743944936577,1.05002135033,1.00000746009,1.58012472084,1.17552578523
311,0.151878489202,0.132097334878,1.68876,1.08025,1.53701,1.21249,0.952363206735,0.743113498382,1.05001998969,1.00000040452,1.5811920043,1.17500512193
312,0.152188751684,0.132049848219,1.68998,1.08025,1.53792,1.21249,0.952358614633,0.742605384117,1.05002589163,1.00000120348,1.58199614647,1.17479885602
313,0.152533497798,0.132059833839,1.6918,1.07994,1.53945,1.21219,0.952418241084,0.742254054746,1.05000228312,1.00004132762,1.58251544883,1.1746285086
314,0.152533497798,0.132059833839,1.69241,1.08055,1.54006,1.2128,0.952385440237,0.742332205119,1.05001113341,1.00001531554,1.58281228821,1.1749725362
315,0.152543509842,0.131797658529,1.69028,1.08146,1.53792,1.2134,0.952383965458,0.74299588063,1.05002011027,1.00002231643,1.58227851726,1.17562642033
316,0.150903791954,0.131235510432,1.6854,1.08268,1.53457,1.21401,0.952364716856,0.744190834916,1.0500208562,1.00000281541,1.58075882725,1.17638623145
317,0.150903791954,0.13097154053,1.68266,1.0836,1.53183,1.21462,0.952359755711,0.745003900182,1.05002532399,1.00000186105,1.57961370289,1.17681836943
318,0.149383048311,0.130671651489,1.6784,1.08329,1.52909,1.21401,0.952434089247,0.745669592896,1.05000759823,1.00006303053,1.57822787843,1.17683653961
319,0.149383048311,0.130625949316,1.67779,1.08268,1.52848,1.2134,0.952419203084,0.745741261966,1.05001143277,1.00005105203,1.57768891441,1.17654772202
320,0.149383048311,0.131281425872,1.67809,1.08207,1.52878,1.2134,0.95241136518,0.745713755767,1.05000836041,1.00003989599,1.57770136524,1.17651361055
321,0.149383048311,0.131188316618,1.6787,1.08177,1.52939,1.2131,0.952393707383,0.745457064959,1.05003173282,1.00004361489,1.57783475773,1.17620806748
322,0.150303498411,0.131188316618,1.68236,1.08116,1.53213,1.21249,0.952389219802,0.74474220479,1.05002234605,1.00002996292,1.57864377146,1.17568264294
323,0.151213943618,0.131497982179,1.68632,1.08055,1.53518,1.21219,0.952381952317,0.743880935627,1.05000579304,1.00000656712,1.57982634717,1.17520270126
324,0.151622401749,0.131797658529,1.68845,1.08025,1.53701,1.21219,0.952383321082,0.743351153018,1.05000859239,1.00001067038,1.58077559757,1.17507136311
325,0.151824242054,0.131545287393,1.68906,1.08116,1.53731,1.2128,0.952378015334,0.743508685596,1.0500106059,1.00000701692,1.5811090239,1.17556829214
326,0.150347193726,0.131235510432,1.68388,1.08268,1.53366,1.21401,0.952370129562,0.744757286457,1.05001830399,1.00000606821,1.57997049799,1.17669454076
327,0.149983341854,0.130671651489,1.68083,1.08268,1.53092,1.2134,0.952392911739,0.745317903457,1.05001236342,1.00002433216,1.57873096786,1.17665645509
328,0.149436423214,0.13097154053,1.67809,1.08299,1.52878,1.21401,0.952395923074,0.745877355079,1.05000597867,1.00002141329,1.5777553251,1.17681196885
329,0.148772749875,0.130671651489,1.67596,1.08299,1.52726,1.21371,0.952363682865,0.746261154197,1.05003583903,1.0000159988,1.57708963522,1.17692073145
330,0.148772749875,0.130981536831,1.67383,1.08207,1.52513,1.2131,0.952425367982,0.746453982768,1.05000108838,1.00004767298,1.57627217566,1.17661464345
331,0.148462598211,0.130671651489,1.67504,1.08238,1.52665,1.2131,0.952362452277,0.746296535745,1.05002441558,1.00000382737,1.57643725208,1.17648966005
332,0.148515644235,0.131235510432,1.67565,1.08207,1.52726,1.2134,0.952382603442,0.746140937934,1.05001474391,1.00001577546,1.57668387199,1.17642838307
333,0.149126160732,0.130935726277,1.67809,1.08146,1.52909,1.21249,0.952377937228,0.745628372225,1.05001810753,1.0000140793,1.57725063398,1.17604282281
334,0.150046939711,0.13119830583,1.68144,1.08085,1.53152,1.21219,0.952393300595,0.744952265082,1.05000465652,1.00001740046,1.57823627428,1.17571068736
335,0.150957710223,0.131497982179,1.6851,1.08055,1.53427,1.21219,0.952389818188,0.744189906802,1.05000827629,1.00001719135,1.57938624776,1.17536330453
336,0.150046939711,0.130625949316,1.68266,1.08299,1.53274,1.21371,0.952392237256,0.745163611824,1.05001110192,1.0000224225,1.57905996728,1.1766580285
337,0.149126160732,0.13119830583,1.6787,1.08146,1.5297,1.2128,0.952392028081,0.745296895499,1.05000532045,1.00001669664,1.57784913626,1.17596606282
338,0.149683195082,0.130888640269,1.68053,1.08177,1.53092,1.2128,0.952378790174,0.745375769973,1.05000669974,1.00000411038,1.5779915626,1.17619667598
339,0.149383048311,0.130625949316,1.6784,1.08238,1.52909,1.2131,0.952389498814,0.745801273523,1.04999998138,1.00000895602,1.57764314017,1.1766082631
340,0.148772749875,0.130625949316,1.67718,1.08238,1.52848,1.2131,0.952367442928,0.746016175982,1.05001971852,1.00000459435,1.57722737677,1.17663713628
341,0.148825906717,0.130625949316,1.67748,1.08177,1.52878,1.21249,0.952366214634,0.745833484651,1.05002515069,1.00000847804,1.57712225472,1.17627058696
342,0.149436423214,0.130981536831,1.67931,1.08146,1.53,1.21249,0.952383737269,0.745596485259,1.0500235992,1.00002539963,1.57748802948,1.17616953032
343,0.149790197608,0.131188316618,1.68083,1.08025,1.53122,1.21158,0.952399503769,0.745012476646,1.05000540965,1.00002463111,1.57792914854,1.17557690293
344,0.150957710223,0.131487992968,1.6854,1.07964,1.53457,1.21127,0.952352849002,0.744053618609,1.05003212937,1.00000108995,1.57927754969,1.17506717563
345,0.151267972705,0.131750279597,1.68693,1.07964,1.53579,1.21158,0.952383752355,0.74366328603,1.05002153383,1.00002344844,1.58005019554,1.17502532051
346,0.152178743217,0.131797658529,1.69028,1.07964,1.53823,1.21158,0.952362363175,0.743260004633,1.05002321631,1.00000259167,1.58093423471,1.17504518662
347,0.150957710223,0.131497982179,1.68693,1.08085,1.5361,1.21249,0.952365688928,0.743909744006,1.05002585798,1.00000859963,1.58036665496,1.17565015373
348,0.150347193726,0.131545287393,1.68327,1.08055,1.53305,1.21219,0.952397207705,0.744589909591,1.05000094572,1.00001796879,1.57911548073,1.17579345303
349,0.149993346747,0.131188316618,1.68205,1.08116,1.53213,1.21249,0.952361225233,0.745047241518,1.05002274578,1.00000094869,1.57873161603,1.17622963562
350,0.149383048311,0.130935726277,1.6787,1.08146,1.52939,1.21249,0.952389125008,0.745607747255,1.05000643524,1.00001471011,1.57783001106,1.1764422801
351,0.149136169199,0.131235510432,1.67779,1.08116,1.52878,1.21249,0.952547047212,0.745854854743,1.05000823668,1.0001822454,1.57721538061,1.17637374861
352,0.149383048311,0.130888640269,1.6787,1.08085,1.52939,1.21188,0.952394319182,0.745547994927,1.05002491213,1.00003776131,1.57724595508,1.17591255932
353,0.149426414747,0.131141156734,1.68022,1.08055,1.53092,1.21188,0.952386074849,0.745226874172,1.05000849655,1.00001347059,1.57766223044,1.17571629249
354,0.149993346747,0.131497982179,1.68175,1.07994,1.53183,1.21158,0.952387660564,0.74488494094,1.0500170138,1.00002324733,1.5781902017,1.17557011519
